date,year,month,month_name,commodity,avg_price_ngn,mom_pct,yoy_pct,highest_state,highest_price,lowest_state,lowest_price
2025-12-01,2025,12,December,Crayfish Small White,8586.04,-0.2404,,Ekiti,10000.0,Bayelsa,6200.27
2025-12-01,2025,12,December,Dried Fish Bonga,7243.91,-0.2763,,Enugu,10208.05,Katsina,5207.98
2025-12-01,2025,12,December,Evaporated Milk Peak 150g,1047.47,-0.8827,3.2252,Enugu,1406.08,Kano,807.3
2025-12-01,2025,12,December,Evaporated Milk Three Crown 160g,928.66,-2.3251,,Yobe,1289.25,Ekiti,791.0
2025-12-01,2025,12,December,Garri White,776.36,-5.2877,-34.4718,Abia,1099.85,Plateau,486.85
2025-12-01,2025,12,December,Garri Yellow,835.24,-5.9378,-35.5985,Oyo,1130.0,Adamawa,500.0
2025-12-01,2025,12,December,Ginger Fresh,5361.85,-0.5327,,Lagos,7690.0,Gombe,3171.08
2025-12-01,2025,12,December,Goat Meat Bone-In,6848.93,-0.9037,,Imo,8747.7,Kogi,4034.2
2025-12-01,2025,12,December,Groundnut Oil 75cl,3126.55,-6.2821,,Delta,4250.6,Adamawa,2250.0
2025-12-01,2025,12,December,Groundnuts Roasted 75cl,2589.11,-3.0152,,Taraba,3550.0,Bauchi,2200.0
2025-12-01,2025,12,December,Irish Potato,1902.61,11.4643,4.6374,Bayelsa,2900.55,Zamfara,1033.01
2025-12-01,2025,12,December,Mackerel Frozen,5799.04,-0.3354,35.2498,Plateau,9079.87,Zamfara,3760.68
2025-12-01,2025,12,December,Maize White Grain,798.97,-5.3099,-30.5929,Akwa Ibom,1200.58,Adamawa,375.0
2025-12-01,2025,12,December,Onions Fresh,1172.39,-12.0331,-43.0272,Abia,2301.73,Sokoto,799.47
2025-12-01,2025,12,December,Palm Oil 75cl,2425.47,-3.319,-6.0751,Ekiti,2800.0,Taraba,2000.0
2025-12-01,2025,12,December,Plantain Ripe,2081.03,-2.4651,35.6885,Plateau,2714.83,Gombe,1386.45
2025-12-01,2025,12,December,Plantain Unripe,2140.23,-2.8111,38.0657,Plateau,2952.94,Gombe,1601.04
2025-12-01,2025,12,December,Rice Local Broken,2169.31,-1.7487,,Delta,3250.81,Adamawa,1250.0
2025-12-01,2025,12,December,Rice Local Short-Grain,1845.08,-0.9059,-5.1081,Kogi,2159.88,Yobe,1466.71
2025-12-01,2025,12,December,Rice Long-Grain Imported,2201.22,-0.8258,-12.6769,Abuja,2708.88,Yobe,1815.44
2025-12-01,2025,12,December,Semovita 1kg,2270.15,-3.8236,,Adamawa,2800.0,Kaduna,1849.89
2025-12-01,2025,12,December,Smoked Fish Mackerel,6286.57,0.0455,,Taraba,9250.0,Kebbi,3597.81
2025-12-01,2025,12,December,Sweet Potatoes,752.86,-7.0178,-19.1159,Delta,1220.8,Plateau,470.29
2025-12-01,2025,12,December,Tilapia Fresh,5845.44,-0.5948,42.3385,Benue,8377.53,Sokoto,3746.63
2025-12-01,2025,12,December,Titus Frozen,6341.11,-1.1274,34.1987,Kwara,8957.38,Adamawa,5100.0
2025-12-01,2025,12,December,Tomatoes Fresh,1057.1,-14.9571,-27.2716,Rivers,1400.21,Plateau,683.92
2025-12-01,2025,12,December,Vegetable Oil 75cl,3272.21,0.2347,-2.695,Abia,4000.0,Adamawa,2550.0
2025-12-01,2025,12,December,Watermelon Fresh Medium,2013.45,-5.0671,,Lagos,2600.0,Sokoto,1264.74
2025-12-01,2025,12,December,Wheat Flour 2kg,3652.11,-4.1073,-5.6662,Kwara,4663.13,Yobe,3063.61
2025-12-01,2025,12,December,Yam Tuber,2054.63,0.9353,7.8036,Delta,2600.21,Niger,1100.42
2026-01-01,2026,1,January,Agric Hen Eggs,240.16,-0.2174,-3.1761,Benue,260.97,Gombe,222.64
2026-01-01,2026,1,January,Agric Hen Eggs (Crate of 30 Pieces),5923.16,-0.0619,0.766,Taraba,6950.83,Niger,5299.3
2026-01-01,2026,1,January,Beans Brown,1262.43,0.9851,-48.6513,Oyo,1912.34,Taraba,650.0
2026-01-01,2026,1,January,Beans White,1209.91,0.7521,-43.0323,Bayelsa,1788.36,Bauchi,677.0
2026-01-01,2026,1,January,Beef Boneless,6874.17,-0.1585,12.2759,Anambra,8670.03,Benue,5419.0
2026-01-01,2026,1,January,Bread Sliced 450g,1667.01,-0.0371,3.8777,Lagos,1956.12,Yobe,1024.7
2026-01-01,2026,1,January,Bread Unsliced 450g,1583.99,0.1713,9.0167,Kogi,1907.58,Ekiti,1062.0
2026-01-01,2026,1,January,Carrots Fresh,1953.03,1.7028,9.2812,Delta,2698.02,Borno,970.58
2026-01-01,2026,1,January,Catfish Fresh,6053.6,-0.2438,15.817,Plateau,8323.31,Kaduna,3700.2
2026-01-01,2026,1,January,Chicken Feet,3953.04,-0.0971,20.0207,Osun,5500.0,Jigawa,2442.0
2026-01-01,2026,1,January,Chicken Meat Frozen,5910.03,-0.0,7.5131,Enugu,8860.45,Taraba,4500.0
2026-01-01,2026,1,January,Chicken Wings,4982.1,-0.2171,14.7921,Ogun,6478.0,Adamawa,3400.0
2026-01-01,2026,1,January,Crayfish Small White,8660.06,0.8622,39.0719,Osun,9995.88,Bayelsa,6500.57
2026-01-01,2026,1,January,Dried Fish Bonga,7268.45,0.3388,18.5335,Enugu,10285.18,Jigawa,5188.46
2026-01-01,2026,1,January,Evaporated Milk Peak 150g,1039.06,-0.8025,11.9678,Gombe,1334.2,Kano,841.37
2026-01-01,2026,1,January,Evaporated Milk Three Crown 160g,923.27,-0.5805,10.2766,Yobe,1289.62,Ekiti,800.0
2026-01-01,2026,1,January,Garri White,771.98,-0.5641,-39.101,Abia,1066.44,Plateau,486.65
2026-01-01,2026,1,January,Garri Yellow,821.91,-1.5964,-39.5195,Oyo,1100.0,Adamawa,500.0
2026-01-01,2026,1,January,Ginger Fresh,5445.03,1.5514,29.4341,Lagos,7696.0,Borno,3194.18
2026-01-01,2026,1,January,Goat Meat Bone-In,6825.9,-0.3363,10.0533,Imo,8749.27,Kogi,4033.29
2026-01-01,2026,1,January,Groundnut Oil 75cl,3068.07,-1.8703,4.3656,Delta,4250.6,Adamawa,2200.0
2026-01-01,2026,1,January,Groundnuts Roasted 75cl,2567.25,-0.8444,7.5172,Taraba,3250.0,Bauchi,2200.0
2026-01-01,2026,1,January,Irish Potato,1973.45,3.7234,10.1926,Bayelsa,2950.55,Zamfara,1039.65
2026-01-01,2026,1,January,Mackerel Frozen,5774.6,-0.4215,12.8335,Plateau,9080.42,Zamfara,3726.84
2026-01-01,2026,1,January,Maize White Grain,784.59,-1.7995,-32.8455,Bayelsa,1210.4,Bauchi,374.0
2026-01-01,2026,1,January,Onions Fresh,1123.26,-4.1908,-17.8675,Abia,2114.14,Sokoto,772.43
2026-01-01,2026,1,January,Palm Oil 75cl,2366.28,-2.4403,1.577,Ekiti,2800.25,Taraba,2000.0
2026-01-01,2026,1,January,Plantain Ripe,2087.22,0.2974,11.2574,Plateau,2714.77,Gombe,1557.55
2026-01-01,2026,1,January,Plantain Unripe,2120.54,-0.9196,0.0696,Plateau,2952.01,Gombe,1591.46
2026-01-01,2026,1,January,Rice Local Broken,2171.75,0.1122,-13.4126,Delta,3250.81,Adamawa,1300.0
2026-01-01,2026,1,January,Rice Local Short-Grain,1841.83,-0.1764,-10.9367,Kogi,2159.61,Bauchi,1542.78
2026-01-01,2026,1,January,Rice Long-Grain Imported,2197.01,-0.191,-12.3116,Abuja,2700.23,Yobe,1824.78
2026-01-01,2026,1,January,Semovita 1kg,2234.23,-1.5821,7.8298,Adamawa,2800.0,Kaduna,1834.65
2026-01-01,2026,1,January,Smoked Fish Mackerel,6259.72,-0.427,15.7572,Taraba,8700.0,Kebbi,3539.52
2026-01-01,2026,1,January,Sweet Potatoes,744.65,-1.0899,-12.6521,Delta,1215.8,Kano,440.04
2026-01-01,2026,1,January,Tilapia Fresh,5848.64,0.0548,15.4634,Benue,8377.24,Sokoto,3738.56
2026-01-01,2026,1,January,Titus Frozen,6343.69,0.0406,16.031,Kwara,8957.06,Adamawa,5100.0
2026-01-01,2026,1,January,Tomatoes Fresh,1024.65,-3.0704,-5.2516,Rivers,1380.21,Kaduna,673.45
2026-01-01,2026,1,January,Vegetable Oil 75cl,3220.95,-1.5664,8.2323,Abia,4005.78,Zamfara,2482.56
2026-01-01,2026,1,January,Watermelon Fresh Medium,2024.28,0.5376,9.3706,Enugu,2571.59,Sokoto,1248.46
2026-01-01,2026,1,January,Wheat Flour 2kg,3641.16,-0.2997,-5.3596,Kwara,4663.09,Yobe,3068.98
2026-01-01,2026,1,January,Yam Tuber,2065.76,0.5419,3.7379,Delta,2650.21,Niger,1200.55
2026-02-01,2026,2,February,Agric Hen Eggs,248.35,3.4085,-1.4254,Abia,282.17,Niger,230.17
2026-02-01,2026,2,February,Agric Hen Eggs (Crate of 30 Pieces),6007.35,1.4213,0.5227,Taraba,6985.83,Niger,5359.35
2026-02-01,2026,2,February,Beans Brown,1307.44,3.5659,-46.9804,Oyo,1924.61,Taraba,700.0
2026-02-01,2026,2,February,Beans White,1255.13,3.7378,-40.6368,Bayelsa,1798.36,Adamawa,700.0
2026-02-01,2026,2,February,Beef Boneless,6893.87,0.2866,9.9596,Anambra,8750.99,Benue,5420.53
2026-02-01,2026,2,February,Bread Sliced 450g,1672.38,0.322,2.3999,Lagos,1960.34,Yobe,1026.7
2026-02-01,2026,2,February,Bread Unsliced 450g,1597.43,0.8485,6.6786,Ebonyi,1959.39,Ekiti,1065.23
2026-02-01,2026,2,February,Carrots Fresh,1970.61,0.9001,7.1804,Delta,2698.02,Borno,970.58
2026-02-01,2026,2,February,Catfish Fresh,6064.96,0.1877,14.772,Plateau,8323.19,Kaduna,3652.26
2026-02-01,2026,2,February,Chicken Feet,3970.94,0.4529,18.6551,Osun,5500.02,Jigawa,2445.17
2026-02-01,2026,2,February,Chicken Meat Frozen,5917.61,0.1282,6.5716,Enugu,8863.12,Taraba,4500.0
2026-02-01,2026,2,February,Chicken Wings,4997.31,0.3053,13.7199,Ondo,6440.28,Adamawa,3400.0
2026-02-01,2026,2,February,Crayfish Small White,8785.16,1.4445,36.4062,Osun,10000.9,Bayelsa,6580.57
2026-02-01,2026,2,February,Dried Fish Bonga,7279.89,0.1575,18.1797,Enugu,10217.23,Jigawa,5199.4
2026-02-01,2026,2,February,Evaporated Milk Peak 150g,1044.52,0.5249,12.1889,Imo,1402.9,Taraba,854.68
2026-02-01,2026,2,February,Evaporated Milk Three Crown 160g,928.0,0.5123,12.1704,Yobe,1289.62,Ekiti,800.23
2026-02-01,2026,2,February,Garri White,790.62,2.4156,-38.0993,Abia,1071.37,Bauchi,500.0
2026-02-01,2026,2,February,Garri Yellow,841.74,2.4128,-38.9229,Abia,1109.4,Taraba,510.0
2026-02-01,2026,2,February,Ginger Fresh,5507.43,1.146,25.9735,Lagos,7701.22,Borno,3199.18
2026-02-01,2026,2,February,Goat Meat Bone-In,6845.74,0.2907,8.6816,Imo,8786.11,Kogi,4032.41
2026-02-01,2026,2,February,Groundnut Oil 75cl,3085.18,0.5576,1.4919,Delta,4250.6,Adamawa,2200.0
2026-02-01,2026,2,February,Groundnuts Roasted 75cl,2584.42,0.6688,8.023,Taraba,3250.0,Bauchi,2200.0
2026-02-01,2026,2,February,Irish Potato,2008.92,1.7973,14.3766,Bayelsa,2980.55,Zamfara,1191.89
2026-02-01,2026,2,February,Mackerel Frozen,5789.3,0.2545,10.6274,Plateau,9089.6,Zamfara,3751.67
2026-02-01,2026,2,February,Maize White Grain,795.82,1.4307,-31.9419,Bayelsa,1220.4,Bauchi,374.0
2026-02-01,2026,2,February,Onions Fresh,1135.12,1.0556,-17.268,Abia,2115.53,Sokoto,787.66
2026-02-01,2026,2,February,Palm Oil 75cl,2386.96,0.874,0.1178,Ekiti,2801.48,Abia,2011.4
2026-02-01,2026,2,February,Plantain Ripe,2110.03,1.0931,10.2134,Plateau,2750.0,Gombe,1565.55
2026-02-01,2026,2,February,Plantain Unripe,2154.85,1.6179,1.2776,Plateau,2960.25,Gombe,1598.46
2026-02-01,2026,2,February,Rice Local Broken,2180.5,0.403,-14.9887,Delta,3250.81,Adamawa,1340.0
2026-02-01,2026,2,February,Rice Local Short-Grain,1858.93,0.9284,-11.006,Kogi,2167.92,Bauchi,1544.78
2026-02-01,2026,2,February,Rice Long-Grain Imported,2211.79,0.6727,-13.7733,Abuja,2708.61,Yobe,1824.78
2026-02-01,2026,2,February,Semovita 1kg,2241.04,0.3048,7.2375,Adamawa,2800.0,Katsina,1876.14
2026-02-01,2026,2,February,Smoked Fish Mackerel,6276.99,0.2759,15.0049,Taraba,8700.0,Kebbi,3680.64
2026-02-01,2026,2,February,Sweet Potatoes,805.41,8.1587,-2.1729,Delta,1400.8,Plateau,470.05
2026-02-01,2026,2,February,Tilapia Fresh,5862.4,0.2353,14.8603,Benue,8377.25,Sokoto,3742.22
2026-02-01,2026,2,February,Titus Frozen,6363.69,0.3153,14.3666,Kwara,8957.45,Adamawa,5100.0
2026-02-01,2026,2,February,Tomatoes Fresh,1077.43,5.1514,-3.0338,Edo,1470.3,Kaduna,694.68
2026-02-01,2026,2,February,Vegetable Oil 75cl,3233.79,0.3985,4.636,Anambra,4085.99,Adamawa,2525.0
2026-02-01,2026,2,February,Watermelon Fresh Medium,2046.91,1.118,6.2665,Enugu,2645.21,Zamfara,1344.57
2026-02-01,2026,2,February,Wheat Flour 2kg,3650.57,0.2582,-6.1745,Kwara,4663.14,Yobe,3068.98
2026-02-01,2026,2,February,Yam Tuber,2108.99,2.0924,4.3004,Delta,2660.21,Niger,1413.31
2026-03-01,2026,3,March,Agric Hen Eggs,256.48,3.2759,-1.7985,Abia,284.06,Plateau,240.75
2026-03-01,2026,3,March,Agric Hen Eggs (Crate of 30 Pieces),6127.62,2.002,-20.1151,Taraba,6999.0,Niger,5610.04
2026-03-01,2026,3,March,Beans Brown,1325.85,1.4082,-49.3226,Oyo,1937.2,Taraba,745.0
2026-03-01,2026,3,March,Beans White,1276.63,1.713,-42.3669,Bayelsa,1799.36,Kaduna,726.17
2026-03-01,2026,3,March,Beef Boneless,6903.31,0.1369,5.8222,Anambra,8771.95,Benue,5422.16
2026-03-01,2026,3,March,Bread Sliced 450g,1675.31,0.1751,-0.2896,Adamawa,1970.0,Yobe,1026.7
2026-03-01,2026,3,March,Bread Unsliced 450g,1600.14,0.169,2.491,Ebonyi,1962.99,Ekiti,1065.23
2026-03-01,2026,3,March,Carrots Fresh,2003.08,1.6477,2.8778,Delta,2710.02,Borno,1000.58
2026-03-01,2026,3,March,Catfish Fresh,6080.02,0.2483,10.4031,Plateau,8323.59,Kaduna,3680.57
2026-03-01,2026,3,March,Chicken Feet,3979.85,0.2243,14.1319,Osun,5500.26,Jigawa,2453.23
2026-03-01,2026,3,March,Chicken Meat Frozen,5926.6,0.152,4.4211,Enugu,8871.33,Taraba,4500.0
2026-03-01,2026,3,March,Chicken Wings,5011.3,0.2799,7.2781,Ondo,6448.77,Adamawa,3450.0
2026-03-01,2026,3,March,Crayfish Small White,8820.59,0.4034,32.501,Abuja,10007.21,Bayelsa,6587.57
2026-03-01,2026,3,March,Dried Fish Bonga,7292.62,0.1749,12.3016,Enugu,10219.53,Jigawa,5200.45
2026-03-01,2026,3,March,Evaporated Milk Peak 150g,1050.0,0.5253,5.0866,Gombe,1430.0,Taraba,870.0
2026-03-01,2026,3,March,Evaporated Milk Three Crown 160g,933.12,0.5519,6.993,Gombe,1290.57,Ekiti,800.26
2026-03-01,2026,3,March,Garri White,801.54,1.3807,-41.1912,Abia,1075.45,Plateau,513.78
2026-03-01,2026,3,March,Garri Yellow,853.65,1.415,-41.3966,Abia,1139.48,Taraba,520.0
2026-03-01,2026,3,March,Ginger Fresh,5541.25,0.6141,20.456,Lagos,7714.64,Borno,3209.92
2026-03-01,2026,3,March,Goat Meat Bone-In,6860.54,0.2162,-0.4631,Imo,8795.61,Kogi,4034.54
2026-03-01,2026,3,March,Groundnut Oil 75cl,3093.09,0.2565,-3.9059,Delta,4250.6,Adamawa,2200.0
2026-03-01,2026,3,March,Groundnuts Roasted 75cl,2591.4,0.2701,4.1695,Taraba,3300.0,Bauchi,2200.0
2026-03-01,2026,3,March,Irish Potato,2044.4,1.7662,8.6433,Bayelsa,2988.55,Kano,1279.29
2026-03-01,2026,3,March,Mackerel Frozen,5801.33,0.2079,5.8129,Plateau,9099.33,Zamfara,3757.92
2026-03-01,2026,3,March,Maize White Grain,803.27,0.9371,-37.1833,Bayelsa,1220.4,Adamawa,400.0
2026-03-01,2026,3,March,Onions Fresh,1153.14,1.5875,-19.6335,Abia,2115.67,Kwara,829.91
2026-03-01,2026,3,March,Palm Oil 75cl,2393.38,0.2688,-4.7136,Ekiti,2801.95,Abia,2012.54
2026-03-01,2026,3,March,Plantain Ripe,2135.6,1.2114,6.642,Plateau,2785.29,Gombe,1590.16
2026-03-01,2026,3,March,Plantain Unripe,2178.93,1.1173,-1.6091,Plateau,2969.43,Gombe,1604.56
2026-03-01,2026,3,March,Rice Local Broken,2188.45,0.3646,-18.0887,Delta,3250.81,Adamawa,1350.42
2026-03-01,2026,3,March,Rice Local Short-Grain,1876.36,0.9379,-16.3324,Kogi,2176.85,Bauchi,1570.72
2026-03-01,2026,3,March,Rice Long-Grain Imported,2223.83,0.5442,-17.006,Abuja,2718.63,Yobe,1830.6
2026-03-01,2026,3,March,Semovita 1kg,2160.42,-3.5976,-0.5843,Adamawa,2860.0,Lagos,1774.19
2026-03-01,2026,3,March,Smoked Fish Mackerel,6293.57,0.2642,9.401,Taraba,8750.0,Kebbi,3724.29
2026-03-01,2026,3,March,Sweet Potatoes,828.34,2.8476,-8.9617,Delta,1410.8,Plateau,470.29
2026-03-01,2026,3,March,Tilapia Fresh,5875.26,0.2193,7.6244,Benue,8377.54,Sokoto,3751.01
2026-03-01,2026,3,March,Titus Frozen,6377.76,0.2211,8.8353,Kwara,8957.84,Adamawa,5100.0
2026-03-01,2026,3,March,Tomatoes Fresh,1104.95,2.5545,-4.5271,Edo,1502.3,Plateau,719.81
2026-03-01,2026,3,March,Vegetable Oil 75cl,3242.48,0.2687,-2.8328,Anambra,4086.58,Jigawa,2579.37
2026-03-01,2026,3,March,Watermelon Fresh Medium,2068.05,1.0329,1.3344,Enugu,2665.22,Zamfara,1350.7
2026-03-01,2026,3,March,Wheat Flour 2kg,3660.61,0.275,-11.026,Kwara,4663.19,Yobe,3090.1
2026-03-01,2026,3,March,Yam Tuber,2144.7,1.6931,0.1666,Delta,2680.21,Niger,1433.88
2026-04-01,2026,4,April,Agric Hen Eggs,259.22,1.0657,-0.0378,Abia,284.42,Plateau,243.38
2026-04-01,2026,4,April,Agric Hen Eggs (Crate of 30 Pieces),6143.11,0.2529,-0.1149,Taraba,7000.0,Niger,5624.09
2026-04-01,2026,4,April,Beans Brown,1338.93,0.9865,-44.886,Oyo,1938.91,Taraba,750.0
2026-04-01,2026,4,April,Beans White,1291.33,1.1513,-38.4292,Bayelsa,1800.36,Taraba,757.0
2026-04-01,2026,4,April,Beef Boneless,6919.94,0.2409,5.7361,Anambra,8848.68,Benue,5422.57
2026-04-01,2026,4,April,Bread Sliced 450g,1682.6,0.435,-0.3437,Adamawa,1970.0,Yobe,1026.7
2026-04-01,2026,4,April,Bread Unsliced 450g,1605.56,0.3391,3.7507,Ebonyi,1963.15,Ekiti,1065.23
2026-04-01,2026,4,April,Carrots Fresh,2025.12,1.1004,4.8571,Delta,2750.02,Borno,1010.58
2026-04-01,2026,4,April,Catfish Fresh,6094.1,0.2316,9.3604,Plateau,8323.8,Kaduna,3710.87
2026-04-01,2026,4,April,Chicken Feet,3992.01,0.3057,13.9697,Osun,5501.2,Jigawa,2476.0
2026-04-01,2026,4,April,Chicken Meat Frozen,5943.0,0.2767,3.5339,Enugu,8922.22,Taraba,4500.0
2026-04-01,2026,4,April,Chicken Wings,5026.33,0.3,5.3314,Ondo,6445.92,Adamawa,3450.0
2026-04-01,2026,4,April,Crayfish Small White,8857.9,0.4229,33.0882,Abuja,10009.21,Bayelsa,6593.57
2026-04-01,2026,4,April,Dried Fish Bonga,7314.42,0.2988,9.8633,Enugu,10278.16,Katsina,5242.35
2026-04-01,2026,4,April,Evaporated Milk Peak 150g,1055.15,0.4905,6.1319,Gombe,1430.0,Taraba,870.0
2026-04-01,2026,4,April,Evaporated Milk Three Crown 160g,936.7,0.3834,5.3764,Gombe,1290.57,Ekiti,807.41
2026-04-01,2026,4,April,Garri White,808.96,0.9256,-39.8587,Abia,1075.47,Plateau,517.94
2026-04-01,2026,4,April,Garri Yellow,861.92,0.969,-39.4014,Abia,1142.51,Taraba,525.0
2026-04-01,2026,4,April,Ginger Fresh,5581.82,0.7322,12.2955,Lagos,7759.89,Borno,3215.92
2026-04-01,2026,4,April,Goat Meat Bone-In,6874.62,0.2052,2.4769,Imo,8798.1,Kogi,4035.96
2026-04-01,2026,4,April,Groundnut Oil 75cl,3104.3,0.3624,-4.4923,Delta,4250.6,Adamawa,2200.0
2026-04-01,2026,4,April,Groundnuts Roasted 75cl,2597.14,0.2214,2.0199,Taraba,3300.0,Bauchi,2200.0
2026-04-01,2026,4,April,Irish Potato,2065.24,1.0192,5.9854,Bayelsa,2990.55,Kano,1287.98
2026-04-01,2026,4,April,Mackerel Frozen,5817.16,0.2728,7.3792,Plateau,9104.61,Zamfara,3776.99
2026-04-01,2026,4,April,Maize White Grain,811.33,1.0031,-34.5494,Bayelsa,1220.42,Adamawa,400.0
2026-04-01,2026,4,April,Onions Fresh,1164.39,0.9756,-22.5582,Abia,2191.63,Nasarawa,832.16
2026-04-01,2026,4,April,Palm Oil 75cl,2396.32,0.1231,-4.7702,Ekiti,2819.09,Abia,2024.41
2026-04-01,2026,4,April,Plantain Ripe,2159.96,1.141,4.9853,Plateau,2804.46,Gombe,1598.16
2026-04-01,2026,4,April,Plantain Unripe,2202.15,1.0658,-1.3287,Plateau,2974.41,Gombe,1610.56
2026-04-01,2026,4,April,Rice Local Broken,2195.78,0.3351,-12.7927,Delta,3250.81,Adamawa,1350.42
2026-04-01,2026,4,April,Rice Local Short-Grain,1893.44,0.9101,-11.6887,Kogi,2182.78,Bauchi,1570.72
2026-04-01,2026,4,April,Rice Long-Grain Imported,2233.71,0.4443,-13.2241,Abuja,2720.3,Yobe,1830.6
2026-04-01,2026,4,April,Semovita 1kg,2161.17,0.0346,-4.2544,Adamawa,2860.0,Lagos,1775.0
2026-04-01,2026,4,April,Smoked Fish Mackerel,6304.71,0.1769,6.4834,Taraba,8750.0,Kebbi,3754.53
2026-04-01,2026,4,April,Sweet Potatoes,844.3,1.9257,-10.0305,Delta,1460.8,Plateau,470.42
2026-04-01,2026,4,April,Tilapia Fresh,5885.78,0.179,7.2232,Benue,8377.62,Sokoto,3780.1
2026-04-01,2026,4,April,Titus Frozen,6416.58,0.6088,8.0362,Kwara,8965.13,Adamawa,5100.0
2026-04-01,2026,4,April,Tomatoes Fresh,1177.92,6.6038,-8.2309,Bayelsa,1600.73,Plateau,730.48
2026-04-01,2026,4,April,Vegetable Oil 75cl,3253.35,0.3354,-3.5989,Abia,4111.3,Zamfara,2597.66
2026-04-01,2026,4,April,Watermelon Fresh Medium,2079.24,0.5409,1.0639,Enugu,2675.02,Borno,1390.85
2026-04-01,2026,4,April,Wheat Flour 2kg,3666.51,0.1614,-12.0016,Kwara,4663.23,Yobe,3090.1
2026-04-01,2026,4,April,Yam Tuber,2218.46,3.4393,-0.9653,Imo,2707.16,Niger,1448.16
2026-05-01,2026,5,May,Agric Hen Eggs,261.14,0.7421,-1.7249,Abia,285.69,Plateau,245.56
2026-05-01,2026,5,May,Agric Hen Eggs (Crate of 30 Pieces),6149.18,0.0987,-1.8317,Taraba,7020.0,Niger,5637.94
2026-05-01,2026,5,May,Beans Brown,1344.93,0.448,-43.6123,Oyo,1941.78,Taraba,760.0
2026-05-01,2026,5,May,Beans White,1297.18,0.4527,-36.4287,Bayelsa,1805.36,Taraba,760.0
2026-05-01,2026,5,May,Beef Boneless,7171.41,3.634,7.6315,Anambra,8856.65,Sokoto,5833.67
2026-05-01,2026,5,May,Bread Sliced 450g,1687.18,0.2726,1.7855,Adamawa,1970.0,Yobe,1026.7
2026-05-01,2026,5,May,Bread Unsliced 450g,1609.3,0.2326,3.4214,Ebonyi,1969.83,Ekiti,1065.23
2026-05-01,2026,5,May,Carrots Fresh,2080.49,2.7338,8.8298,Delta,2780.02,Borno,1100.58
2026-05-01,2026,5,May,Catfish Fresh,6118.83,0.4058,9.0033,Plateau,8324.0,Zamfara,3870.34
2026-05-01,2026,5,May,Chicken Feet,4006.07,0.352,14.2591,Osun,5508.21,Jigawa,2523.12
2026-05-01,2026,5,May,Chicken Meat Frozen,6012.6,1.1711,3.5135,Enugu,9126.91,Taraba,4510.0
2026-05-01,2026,5,May,Chicken Wings,5037.89,0.2299,4.2716,Ondo,6445.92,Adamawa,3454.0
2026-05-01,2026,5,May,Crayfish Small White,8971.56,1.2832,11.4918,Abuja,10050.71,Bayelsa,6608.57
2026-05-01,2026,5,May,Dried Fish Bonga,7369.16,0.7484,9.9369,Enugu,10281.96,Ogun,5312.0
2026-05-01,2026,5,May,Evaporated Milk Peak 150g,1057.97,0.2667,4.5685,Gombe,1430.0,Taraba,870.0
2026-05-01,2026,5,May,Evaporated Milk Three Crown 160g,938.07,0.1462,3.5304,Gombe,1290.57,Ekiti,807.41
2026-05-01,2026,5,May,Garri White,813.24,0.5294,-39.3912,Abia,1075.71,Plateau,521.1
2026-05-01,2026,5,May,Garri Yellow,865.41,0.4048,-39.8294,Abia,1142.94,Taraba,525.0
2026-05-01,2026,5,May,Ginger Fresh,5906.82,5.8223,7.284,Bayelsa,8000.48,Borno,3450.92
2026-05-01,2026,5,May,Goat Meat Bone-In,6923.97,0.7179,3.1743,Imo,8802.1,Kogi,4036.66
2026-05-01,2026,5,May,Groundnut Oil 75cl,3113.05,0.2817,-3.1792,Delta,4250.6,Adamawa,2200.0
2026-05-01,2026,5,May,Groundnuts Roasted 75cl,2600.22,0.1186,-0.2161,Taraba,3300.0,Bauchi,2200.0
2026-05-01,2026,5,May,Irish Potato,2104.04,1.8788,1.1026,Bayelsa,2996.55,Kano,1289.7
2026-05-01,2026,5,May,Mackerel Frozen,5834.95,0.3059,6.7461,Plateau,9108.94,Zamfara,3830.0
2026-05-01,2026,5,May,Maize White Grain,815.83,0.5538,-32.9395,Bayelsa,1223.42,Adamawa,400.0
2026-05-01,2026,5,May,Onions Fresh,1180.01,1.3417,-26.5879,Abia,2199.07,Nasarawa,850.0
2026-05-01,2026,5,May,Palm Oil 75cl,2396.62,0.0122,-3.1702,Ekiti,2812.07,Abia,2025.75
2026-05-01,2026,5,May,Plantain Ripe,2210.24,2.3277,6.2698,Plateau,2819.61,Adamawa,1680.0
2026-05-01,2026,5,May,Plantain Unripe,2256.91,2.4865,-2.1984,Plateau,2980.45,Gombe,1660.56
2026-05-01,2026,5,May,Rice Local Broken,2208.08,0.5601,-14.3026,Delta,3250.81,Adamawa,1350.42
2026-05-01,2026,5,May,Rice Local Short-Grain,1905.43,0.6334,-9.0612,Ekiti,2189.56,Bauchi,1570.72
2026-05-01,2026,5,May,Rice Long-Grain Imported,2245.7,0.5366,-13.7825,Abuja,2720.72,Yobe,1830.6
2026-05-01,2026,5,May,Semovita 1kg,2166.71,0.2563,-5.5452,Adamawa,2860.0,Lagos,1777.15
2026-05-01,2026,5,May,Smoked Fish Mackerel,6321.17,0.2612,4.2283,Taraba,8750.0,Kebbi,3775.02
2026-05-01,2026,5,May,Sweet Potatoes,862.25,2.127,-17.4904,Delta,1470.8,Plateau,480.38
