commodity,target_date,as_of_date,month_sin,month_cos,lag1_mom_pct,lag2_mom_pct,lag3_mom_pct,lag12_mom_pct,fuel_mom_pct,fx_mom_pct,is_harvest_month,is_lean_month,is_import,n_history_months,source,target_mom_pct
Rice Long-Grain Imported,2019-02-01,2019-01-01,0.8660254037844386,0.5000000000000001,-1.4755899128861327,-1.0808936084443554,-1.1213445073977035,-0.021146313096376268,,,0,0,1,145,WB_RTFP,-0.9492100163958961
Yam Tuber,2019-02-01,2019-01-01,0.8660254037844386,0.5000000000000001,7.162121269380806,-4.488992507280232,0.24152190758202075,-3.7577100996186497,,0.0,0,0,0,145,WB_RTFP,-1.0533081686404988
Agric Hen Eggs (Crate of 30 Pieces),2019-03-01,2019-02-01,1.0,6.123233995736766e-17,-0.44551133564824097,0.8624567161573449,1.2005640254631134,-2.515706487877889,,0.0,0,1,0,146,WB_RTFP,-1.843160986206016
Beans Brown,2019-03-01,2019-02-01,1.0,6.123233995736766e-17,-2.110024030677682,-6.003076447228162,-2.1363096189529696,1.8025499080246865,,0.0,0,0,0,146,WB_RTFP,-1.338653388823452
Beef Boneless,2019-03-01,2019-02-01,1.0,6.123233995736766e-17,-0.7055488890582162,0.27525972956836675,1.3736906999378906,0.15702547714533388,,0.0,0,0,0,146,WB_RTFP,-0.9167645401742086
Garri White,2019-03-01,2019-02-01,1.0,6.123233995736766e-17,-0.1851336919360791,-0.4331435800126737,-4.98217267401645,-4.134380990698883,,0.0,0,1,0,146,WB_RTFP,-1.6563466253719517
Goat Meat Bone-In,2019-03-01,2019-02-01,1.0,6.123233995736766e-17,-0.3273606892531755,-1.3418836330303163,3.40669194802683,1.1651541772111251,,0.0,0,0,0,146,WB_RTFP,0.007771729530947624
Maize White Grain,2019-03-01,2019-02-01,1.0,6.123233995736766e-17,0.054109127749368824,-1.6463701162310107,-1.7387956826063755,0.23175865452620403,,0.0,0,0,0,146,WB_RTFP,0.2144784457216442
Onions Fresh,2019-03-01,2019-02-01,1.0,6.123233995736766e-17,-2.04565181398102,-4.756033894700861,0.6255867881455712,-0.7277066223935535,,0.0,0,0,0,146,WB_RTFP,-2.340119573387578
Rice Long-Grain Imported,2019-03-01,2019-02-01,1.0,6.123233995736766e-17,-0.9492100163958961,-1.4755899128861327,-1.0808936084443554,-0.4166485226103078,,,0,0,1,146,WB_RTFP,0.27963298969537753
Yam Tuber,2019-03-01,2019-02-01,1.0,6.123233995736766e-17,-1.0533081686404988,7.162121269380806,-4.488992507280232,0.3382460807939802,,0.0,0,1,0,146,WB_RTFP,2.3848243276535896
Agric Hen Eggs (Crate of 30 Pieces),2019-04-01,2019-03-01,0.8660254037844387,-0.4999999999999998,-1.843160986206016,-0.44551133564824097,0.8624567161573449,-0.980166108917413,,0.0,0,1,0,147,WB_RTFP,-0.27868878543698683
Beans Brown,2019-04-01,2019-03-01,0.8660254037844387,-0.4999999999999998,-1.338653388823452,-2.110024030677682,-6.003076447228162,-0.01802049928373295,,0.0,0,1,0,147,WB_RTFP,-9.331011240349651
Beef Boneless,2019-04-01,2019-03-01,0.8660254037844387,-0.4999999999999998,-0.9167645401742086,-0.7055488890582162,0.27525972956836675,-1.8403550309938232,,0.0,0,0,0,147,WB_RTFP,-0.3943283802638087
Garri White,2019-04-01,2019-03-01,0.8660254037844387,-0.4999999999999998,-1.6563466253719517,-0.1851336919360791,-0.4331435800126737,-0.9709031479209429,,0.0,0,1,0,147,WB_RTFP,-1.4888381515331117
Goat Meat Bone-In,2019-04-01,2019-03-01,0.8660254037844387,-0.4999999999999998,0.007771729530947624,-0.3273606892531755,-1.3418836330303163,-3.2757160599950597,,0.0,0,0,0,147,WB_RTFP,-0.1310708439784758
Maize White Grain,2019-04-01,2019-03-01,0.8660254037844387,-0.4999999999999998,0.2144784457216442,0.054109127749368824,-1.6463701162310107,3.4706519384882117,,0.0,0,0,0,147,WB_RTFP,-0.18726699267120894
Onions Fresh,2019-04-01,2019-03-01,0.8660254037844387,-0.4999999999999998,-2.340119573387578,-2.04565181398102,-4.756033894700861,5.532219043989439,,0.0,0,0,0,147,WB_RTFP,0.23916042104821233
Rice Long-Grain Imported,2019-04-01,2019-03-01,0.8660254037844387,-0.4999999999999998,0.27963298969537753,-0.9492100163958961,-1.4755899128861327,-0.8885588267392719,,,0,0,1,147,WB_RTFP,1.782139587928988
Yam Tuber,2019-04-01,2019-03-01,0.8660254037844387,-0.4999999999999998,2.3848243276535896,-1.0533081686404988,7.162121269380806,11.97723005119784,,0.0,0,1,0,147,WB_RTFP,1.912511030834474
Agric Hen Eggs (Crate of 30 Pieces),2019-05-01,2019-04-01,0.49999999999999994,-0.8660254037844387,-0.27868878543698683,-1.843160986206016,-0.44551133564824097,-0.36730321242126607,,0.0,0,1,0,148,WB_RTFP,0.43336577745698435
Beans Brown,2019-05-01,2019-04-01,0.49999999999999994,-0.8660254037844387,-9.331011240349651,-1.338653388823452,-2.110024030677682,-5.668275318307792,,0.0,0,1,0,148,WB_RTFP,-7.36046162462517
Beef Boneless,2019-05-01,2019-04-01,0.49999999999999994,-0.8660254037844387,-0.3943283802638087,-0.9167645401742086,-0.7055488890582162,1.5874439596473833,,0.0,0,0,0,148,WB_RTFP,-1.189838888232353
Garri White,2019-05-01,2019-04-01,0.49999999999999994,-0.8660254037844387,-1.4888381515331117,-1.6563466253719517,-0.1851336919360791,5.49549925740711,,0.0,0,1,0,148,WB_RTFP,0.4568554977697703
Goat Meat Bone-In,2019-05-01,2019-04-01,0.49999999999999994,-0.8660254037844387,-0.1310708439784758,0.007771729530947624,-0.3273606892531755,-2.6341528301591532,,0.0,0,0,0,148,WB_RTFP,-0.8560100175444285
Maize White Grain,2019-05-01,2019-04-01,0.49999999999999994,-0.8660254037844387,-0.18726699267120894,0.2144784457216442,0.054109127749368824,0.5101039279770125,,0.0,0,1,0,148,WB_RTFP,0.741500808679918
Onions Fresh,2019-05-01,2019-04-01,0.49999999999999994,-0.8660254037844387,0.23916042104821233,-2.340119573387578,-2.04565181398102,1.0044182231863985,,0.0,0,0,0,148,WB_RTFP,-8.815003950335655
Rice Long-Grain Imported,2019-05-01,2019-04-01,0.49999999999999994,-0.8660254037844387,1.782139587928988,0.27963298969537753,-0.9492100163958961,0.8572248471743649,,,0,0,1,148,WB_RTFP,1.7171360498683397
Yam Tuber,2019-05-01,2019-04-01,0.49999999999999994,-0.8660254037844387,1.912511030834474,2.3848243276535896,-1.0533081686404988,1.328264320749284,,0.0,0,1,0,148,WB_RTFP,0.9166438741935456
Agric Hen Eggs (Crate of 30 Pieces),2019-06-01,2019-05-01,1.2246467991473532e-16,-1.0,0.43336577745698435,-0.27868878543698683,-1.843160986206016,2.2187834683261576,,0.0,0,0,0,149,WB_RTFP,0.2630906925172649
Beans Brown,2019-06-01,2019-05-01,1.2246467991473532e-16,-1.0,-7.36046162462517,-9.331011240349651,-1.338653388823452,-11.076590686930599,,0.0,0,1,0,149,WB_RTFP,-5.1919904967083985
Beef Boneless,2019-06-01,2019-05-01,1.2246467991473532e-16,-1.0,-1.189838888232353,-0.3943283802638087,-0.9167645401742086,-1.6882367051743064,,0.0,0,0,0,149,WB_RTFP,-0.4842831846102902
Garri White,2019-06-01,2019-05-01,1.2246467991473532e-16,-1.0,0.4568554977697703,-1.4888381515331117,-1.6563466253719517,-1.546887821684917,,0.0,0,0,0,149,WB_RTFP,-5.142090976490565
Goat Meat Bone-In,2019-06-01,2019-05-01,1.2246467991473532e-16,-1.0,-0.8560100175444285,-0.1310708439784758,0.007771729530947624,0.45123778985900476,,0.0,0,0,0,149,WB_RTFP,-1.209232483961098
Maize White Grain,2019-06-01,2019-05-01,1.2246467991473532e-16,-1.0,0.741500808679918,-0.18726699267120894,0.2144784457216442,-2.5809867433323364,,0.0,0,1,0,149,WB_RTFP,-4.756532581837125
Onions Fresh,2019-06-01,2019-05-01,1.2246467991473532e-16,-1.0,-8.815003950335655,0.23916042104821233,-2.340119573387578,0.5367014470508247,,0.0,0,0,0,149,WB_RTFP,-4.603343556610073
Rice Long-Grain Imported,2019-06-01,2019-05-01,1.2246467991473532e-16,-1.0,1.7171360498683397,1.782139587928988,0.27963298969537753,0.6121722022428999,,,0,0,1,149,WB_RTFP,-0.13983652280665781
Yam Tuber,2019-06-01,2019-05-01,1.2246467991473532e-16,-1.0,0.9166438741935456,1.912511030834474,2.3848243276535896,-0.2100775737983951,,0.0,0,0,0,149,WB_RTFP,0.4729972783818148
Agric Hen Eggs (Crate of 30 Pieces),2019-07-01,2019-06-01,-0.4999999999999997,-0.8660254037844388,0.2630906925172649,0.43336577745698435,-0.27868878543698683,-0.18133125140530337,,0.0,0,0,0,150,WB_RTFP,0.07327935096470561
Beans Brown,2019-07-01,2019-06-01,-0.4999999999999997,-0.8660254037844388,-5.1919904967083985,-7.36046162462517,-9.331011240349651,-11.05009493604433,,0.0,0,0,0,150,WB_RTFP,-2.2510536423035132
Beef Boneless,2019-07-01,2019-06-01,-0.4999999999999997,-0.8660254037844388,-0.4842831846102902,-1.189838888232353,-0.3943283802638087,-1.9002440913774232,,0.0,0,1,0,150,WB_RTFP,-0.23894181593355768
Garri White,2019-07-01,2019-06-01,-0.4999999999999997,-0.8660254037844388,-5.142090976490565,0.4568554977697703,-1.4888381515331117,-2.2977428810594835,,0.0,0,0,0,150,WB_RTFP,1.5444204050695909
Goat Meat Bone-In,2019-07-01,2019-06-01,-0.4999999999999997,-0.8660254037844388,-1.209232483961098,-0.8560100175444285,-0.1310708439784758,-3.088116220052428,,0.0,0,1,0,150,WB_RTFP,-1.4268066444240168
Maize White Grain,2019-07-01,2019-06-01,-0.4999999999999997,-0.8660254037844388,-4.756532581837125,0.741500808679918,-0.18726699267120894,-2.673310035934251,,0.0,0,1,0,150,WB_RTFP,-5.133987445270871
Onions Fresh,2019-07-01,2019-06-01,-0.4999999999999997,-0.8660254037844388,-4.603343556610073,-8.815003950335655,0.23916042104821233,-1.8500594671276294,,0.0,0,1,0,150,WB_RTFP,2.999043626280451
Rice Long-Grain Imported,2019-07-01,2019-06-01,-0.4999999999999997,-0.8660254037844388,-0.13983652280665781,1.7171360498683397,1.782139587928988,-0.06119915263838038,,,0,0,1,150,WB_RTFP,-1.478558614002834
Yam Tuber,2019-07-01,2019-06-01,-0.4999999999999997,-0.8660254037844388,0.4729972783818148,0.9166438741935456,1.912511030834474,1.1717251114516714,,0.0,0,0,0,150,WB_RTFP,2.761747317320973
Agric Hen Eggs (Crate of 30 Pieces),2019-08-01,2019-07-01,-0.8660254037844384,-0.5000000000000004,0.07327935096470561,0.2630906925172649,0.43336577745698435,-1.9656991083286113,,0.0,0,0,0,151,WB_RTFP,-0.6236124172706692
Beans Brown,2019-08-01,2019-07-01,-0.8660254037844384,-0.5000000000000004,-2.2510536423035132,-5.1919904967083985,-7.36046162462517,-4.726358990417701,,0.0,0,0,0,151,WB_RTFP,-1.7257949752777946
Beef Boneless,2019-08-01,2019-07-01,-0.8660254037844384,-0.5000000000000004,-0.23894181593355768,-0.4842831846102902,-1.189838888232353,-2.9006836705538497,,0.0,0,1,0,151,WB_RTFP,-0.41398912205711236
Garri White,2019-08-01,2019-07-01,-0.8660254037844384,-0.5000000000000004,1.5444204050695909,-5.142090976490565,0.4568554977697703,-2.669613865016407,,0.0,0,0,0,151,WB_RTFP,0.04577845091928712
Goat Meat Bone-In,2019-08-01,2019-07-01,-0.8660254037844384,-0.5000000000000004,-1.4268066444240168,-1.209232483961098,-0.8560100175444285,-1.43470721697323,,0.0,0,1,0,151,WB_RTFP,0.03776675266873308
Maize White Grain,2019-08-01,2019-07-01,-0.8660254037844384,-0.5000000000000004,-5.133987445270871,-4.756532581837125,0.741500808679918,-2.872478137184653,,0.0,0,0,0,151,WB_RTFP,2.1367775201097228
Onions Fresh,2019-08-01,2019-07-01,-0.8660254037844384,-0.5000000000000004,2.999043626280451,-4.603343556610073,-8.815003950335655,8.59368052781273,,0.0,0,1,0,151,WB_RTFP,-2.806019656737091
Rice Long-Grain Imported,2019-08-01,2019-07-01,-0.8660254037844384,-0.5000000000000004,-1.478558614002834,-0.13983652280665781,1.7171360498683397,-1.050199046463396,,,0,0,1,151,WB_RTFP,0.6975572421240805
Yam Tuber,2019-08-01,2019-07-01,-0.8660254037844384,-0.5000000000000004,2.761747317320973,0.4729972783818148,0.9166438741935456,-0.24661213597196863,,0.0,1,0,0,151,WB_RTFP,-2.9875210873284486
Agric Hen Eggs (Crate of 30 Pieces),2019-09-01,2019-08-01,-1.0,-1.8369701987210297e-16,-0.6236124172706692,0.07327935096470561,0.2630906925172649,-0.6385818134809762,,0.0,0,0,0,152,WB_RTFP,-1.9592140262563174
Beans Brown,2019-09-01,2019-08-01,-1.0,-1.8369701987210297e-16,-1.7257949752777946,-2.2510536423035132,-5.1919904967083985,-8.171735144268977,,0.0,0,0,0,152,WB_RTFP,2.551112287684254
Beef Boneless,2019-09-01,2019-08-01,-1.0,-1.8369701987210297e-16,-0.41398912205711236,-0.23894181593355768,-0.4842831846102902,-0.7755409905927491,,0.0,0,0,0,152,WB_RTFP,0.5787762980534072
Garri White,2019-09-01,2019-08-01,-1.0,-1.8369701987210297e-16,0.04577845091928712,1.5444204050695909,-5.142090976490565,-6.688011832811092,,0.0,1,0,0,152,WB_RTFP,-1.743283341321511
Goat Meat Bone-In,2019-09-01,2019-08-01,-1.0,-1.8369701987210297e-16,0.03776675266873308,-1.4268066444240168,-1.209232483961098,-0.338317249672504,,0.0,0,0,0,152,WB_RTFP,0.5132430580408576
Maize White Grain,2019-09-01,2019-08-01,-1.0,-1.8369701987210297e-16,2.1367775201097228,-5.133987445270871,-4.756532581837125,-1.2217087237340163,,0.0,1,0,0,152,WB_RTFP,3.341033639242119
Onions Fresh,2019-09-01,2019-08-01,-1.0,-1.8369701987210297e-16,-2.806019656737091,2.999043626280451,-4.603343556610073,-3.340633929684489,,0.0,0,1,0,152,WB_RTFP,-4.75428698463054
Rice Long-Grain Imported,2019-09-01,2019-08-01,-1.0,-1.8369701987210297e-16,0.6975572421240805,-1.478558614002834,-0.13983652280665781,1.1773964416150973,,,0,0,1,152,WB_RTFP,3.378950506312206
Yam Tuber,2019-09-01,2019-08-01,-1.0,-1.8369701987210297e-16,-2.9875210873284486,2.761747317320973,0.4729972783818148,-3.558692210136527,,0.0,1,0,0,152,WB_RTFP,-3.659316264614465
Agric Hen Eggs (Crate of 30 Pieces),2019-10-01,2019-09-01,-0.8660254037844386,0.5000000000000001,-1.9592140262563174,-0.6236124172706692,0.07327935096470561,-0.9414815262053566,,0.0,1,0,0,153,WB_RTFP,1.8695911298459045
Beans Brown,2019-10-01,2019-09-01,-0.8660254037844386,0.5000000000000001,2.551112287684254,-1.7257949752777946,-2.2510536423035132,-7.028458986438579,,0.0,1,0,0,153,WB_RTFP,-2.3939479215022375
Beef Boneless,2019-10-01,2019-09-01,-0.8660254037844386,0.5000000000000001,0.5787762980534072,-0.41398912205711236,-0.23894181593355768,2.852061464273792,,0.0,0,0,0,153,WB_RTFP,0.5280502496729733
Garri White,2019-10-01,2019-09-01,-0.8660254037844386,0.5000000000000001,-1.743283341321511,0.04577845091928712,1.5444204050695909,-3.3791871286579678,,0.0,1,0,0,153,WB_RTFP,0.7170888953436982
Goat Meat Bone-In,2019-10-01,2019-09-01,-0.8660254037844386,0.5000000000000001,0.5132430580408576,0.03776675266873308,-1.4268066444240168,-2.3968159663444566,,0.0,0,0,0,153,WB_RTFP,0.26815124357240094
Maize White Grain,2019-10-01,2019-09-01,-0.8660254037844386,0.5000000000000001,3.341033639242119,2.1367775201097228,-5.133987445270871,-4.233675870988229,,0.0,1,0,0,153,WB_RTFP,-0.16271649135829458
Onions Fresh,2019-10-01,2019-09-01,-0.8660254037844386,0.5000000000000001,-4.75428698463054,-2.806019656737091,2.999043626280451,-2.00653714603628,,0.0,0,0,0,153,WB_RTFP,2.956859096177955
Rice Long-Grain Imported,2019-10-01,2019-09-01,-0.8660254037844386,0.5000000000000001,3.378950506312206,0.6975572421240805,-1.478558614002834,1.6925744367579654,,,0,0,1,153,WB_RTFP,4.5005864423030895
Yam Tuber,2019-10-01,2019-09-01,-0.8660254037844386,0.5000000000000001,-3.659316264614465,-2.9875210873284486,2.761747317320973,13.086761337554066,,0.0,1,0,0,153,WB_RTFP,-0.5275684333527209
Agric Hen Eggs (Crate of 30 Pieces),2019-11-01,2019-10-01,-0.5000000000000004,0.8660254037844384,1.8695911298459045,-1.9592140262563174,-0.6236124172706692,0.757771976580135,,0.0,1,0,0,154,WB_RTFP,1.1685538423716668
Beans Brown,2019-11-01,2019-10-01,-0.5000000000000004,0.8660254037844384,-2.3939479215022375,2.551112287684254,-1.7257949752777946,-3.0013847186605602,,0.0,1,0,0,154,WB_RTFP,-1.1691092278158122
Beef Boneless,2019-11-01,2019-10-01,-0.5000000000000004,0.8660254037844384,0.5280502496729733,0.5787762980534072,-0.41398912205711236,0.0876296952186939,,0.0,1,0,0,154,WB_RTFP,0.8019983857891377
Garri White,2019-11-01,2019-10-01,-0.5000000000000004,0.8660254037844384,0.7170888953436982,-1.743283341321511,0.04577845091928712,1.8983222143523104,,0.0,1,0,0,154,WB_RTFP,0.6428617890256838
Goat Meat Bone-In,2019-11-01,2019-10-01,-0.5000000000000004,0.8660254037844384,0.26815124357240094,0.5132430580408576,0.03776675266873308,4.077076524573164,,0.0,1,0,0,154,WB_RTFP,0.40352954013944675
Maize White Grain,2019-11-01,2019-10-01,-0.5000000000000004,0.8660254037844384,-0.16271649135829458,3.341033639242119,2.1367775201097228,-4.502229173484517,,0.0,1,0,0,154,WB_RTFP,2.722597729049814
Onions Fresh,2019-11-01,2019-10-01,-0.5000000000000004,0.8660254037844384,2.956859096177955,-4.75428698463054,-2.806019656737091,7.337199159737584,,0.0,1,0,0,154,WB_RTFP,0.5453147354457677
Rice Long-Grain Imported,2019-11-01,2019-10-01,-0.5000000000000004,0.8660254037844384,4.5005864423030895,3.378950506312206,0.6975572421240805,-1.1213445073977035,,,0,0,1,154,WB_RTFP,4.16370979100531
Yam Tuber,2019-11-01,2019-10-01,-0.5000000000000004,0.8660254037844384,-0.5275684333527209,-3.659316264614465,-2.9875210873284486,0.24152190758202075,,0.0,1,0,0,154,WB_RTFP,-1.011340875385236
Agric Hen Eggs (Crate of 30 Pieces),2019-12-01,2019-11-01,-2.4492935982947064e-16,1.0,1.1685538423716668,1.8695911298459045,-1.9592140262563174,1.2005640254631134,,0.0,1,0,0,155,WB_RTFP,1.2377155212528024
Beans Brown,2019-12-01,2019-11-01,-2.4492935982947064e-16,1.0,-1.1691092278158122,-2.3939479215022375,2.551112287684254,-2.1363096189529696,,0.0,1,0,0,155,WB_RTFP,-5.002403262234667
Beef Boneless,2019-12-01,2019-11-01,-2.4492935982947064e-16,1.0,0.8019983857891377,0.5280502496729733,0.5787762980534072,1.3736906999378906,,0.0,1,0,0,155,WB_RTFP,-0.3723030664818161
Garri White,2019-12-01,2019-11-01,-2.4492935982947064e-16,1.0,0.6428617890256838,0.7170888953436982,-1.743283341321511,-4.98217267401645,,0.0,1,0,0,155,WB_RTFP,-0.33125268646396755
Goat Meat Bone-In,2019-12-01,2019-11-01,-2.4492935982947064e-16,1.0,0.40352954013944675,0.26815124357240094,0.5132430580408576,3.40669194802683,,0.0,1,0,0,155,WB_RTFP,0.2131269019689963
Maize White Grain,2019-12-01,2019-11-01,-2.4492935982947064e-16,1.0,2.722597729049814,-0.16271649135829458,3.341033639242119,-1.7387956826063755,,0.0,0,0,0,155,WB_RTFP,-2.1505175485500683
Onions Fresh,2019-12-01,2019-11-01,-2.4492935982947064e-16,1.0,0.5453147354457677,2.956859096177955,-4.75428698463054,0.6255867881455712,,0.0,1,0,0,155,WB_RTFP,3.293144056770747
Rice Long-Grain Imported,2019-12-01,2019-11-01,-2.4492935982947064e-16,1.0,4.16370979100531,4.5005864423030895,3.378950506312206,-1.0808936084443554,,,0,0,1,155,WB_RTFP,1.7366228231269876
Yam Tuber,2019-12-01,2019-11-01,-2.4492935982947064e-16,1.0,-1.011340875385236,-0.5275684333527209,-3.659316264614465,-4.488992507280232,,0.0,0,0,0,155,WB_RTFP,-0.9494675560882793
Agric Hen Eggs (Crate of 30 Pieces),2020-01-01,2019-12-01,0.49999999999999994,0.8660254037844387,1.2377155212528024,1.1685538423716668,1.8695911298459045,0.8624567161573449,,0.0,0,0,0,156,WB_RTFP,0.6025140095263781
Beans Brown,2020-01-01,2019-12-01,0.49999999999999994,0.8660254037844387,-5.002403262234667,-1.1691092278158122,-2.3939479215022375,-6.003076447228162,,0.0,0,0,0,156,WB_RTFP,-3.9833534025843553
Beef Boneless,2020-01-01,2019-12-01,0.49999999999999994,0.8660254037844387,-0.3723030664818161,0.8019983857891377,0.5280502496729733,0.27525972956836675,,0.0,1,0,0,156,WB_RTFP,0.5525227854486836
Garri White,2020-01-01,2019-12-01,0.49999999999999994,0.8660254037844387,-0.33125268646396755,0.6428617890256838,0.7170888953436982,-0.4331435800126737,,0.0,0,0,0,156,WB_RTFP,0.3871208676507587
Goat Meat Bone-In,2020-01-01,2019-12-01,0.49999999999999994,0.8660254037844387,0.2131269019689963,0.40352954013944675,0.26815124357240094,-1.3418836330303163,,0.0,1,0,0,156,WB_RTFP,0.6590431437265121
Maize White Grain,2020-01-01,2019-12-01,0.49999999999999994,0.8660254037844387,-2.1505175485500683,2.722597729049814,-0.16271649135829458,-1.6463701162310107,,0.0,0,0,0,156,WB_RTFP,1.9093970061494936
Onions Fresh,2020-01-01,2019-12-01,0.49999999999999994,0.8660254037844387,3.293144056770747,0.5453147354457677,2.956859096177955,-4.756033894700861,,0.0,1,0,0,156,WB_RTFP,7.974661140691164
Rice Long-Grain Imported,2020-01-01,2019-12-01,0.49999999999999994,0.8660254037844387,1.7366228231269876,4.16370979100531,4.5005864423030895,-1.4755899128861327,,,0,0,1,156,WB_RTFP,4.208022175264081
Yam Tuber,2020-01-01,2019-12-01,0.49999999999999994,0.8660254037844387,-0.9494675560882793,-1.011340875385236,-0.5275684333527209,7.162121269380806,,0.0,0,0,0,156,WB_RTFP,2.2080999540875723
Agric Hen Eggs (Crate of 30 Pieces),2020-02-01,2020-01-01,0.8660254037844386,0.5000000000000001,0.6025140095263781,1.2377155212528024,1.1685538423716668,-0.44551133564824097,,0.0,0,0,0,157,WB_RTFP,-0.5255763661330071
Beans Brown,2020-02-01,2020-01-01,0.8660254037844386,0.5000000000000001,-3.9833534025843553,-5.002403262234667,-1.1691092278158122,-2.110024030677682,,0.0,0,0,0,157,WB_RTFP,0.942440284151802
Beef Boneless,2020-02-01,2020-01-01,0.8660254037844386,0.5000000000000001,0.5525227854486836,-0.3723030664818161,0.8019983857891377,-0.7055488890582162,,0.0,0,0,0,157,WB_RTFP,-0.3151965683351521
Garri White,2020-02-01,2020-01-01,0.8660254037844386,0.5000000000000001,0.3871208676507587,-0.33125268646396755,0.6428617890256838,-0.1851336919360791,,0.0,0,0,0,157,WB_RTFP,1.2653735610938188
Goat Meat Bone-In,2020-02-01,2020-01-01,0.8660254037844386,0.5000000000000001,0.6590431437265121,0.2131269019689963,0.40352954013944675,-0.3273606892531755,,0.0,0,0,0,157,WB_RTFP,0.4805630860406085
Maize White Grain,2020-02-01,2020-01-01,0.8660254037844386,0.5000000000000001,1.9093970061494936,-2.1505175485500683,2.722597729049814,0.054109127749368824,,0.0,0,0,0,157,WB_RTFP,0.6321118436380946
Onions Fresh,2020-02-01,2020-01-01,0.8660254037844386,0.5000000000000001,7.974661140691164,3.293144056770747,0.5453147354457677,-2.04565181398102,,0.0,1,0,0,157,WB_RTFP,1.0184693182019977
Rice Long-Grain Imported,2020-02-01,2020-01-01,0.8660254037844386,0.5000000000000001,4.208022175264081,1.7366228231269876,4.16370979100531,-0.9492100163958961,,,0,0,1,157,WB_RTFP,-0.45642067103985884
Yam Tuber,2020-02-01,2020-01-01,0.8660254037844386,0.5000000000000001,2.2080999540875723,-0.9494675560882793,-1.011340875385236,-1.0533081686404988,,0.0,0,0,0,157,WB_RTFP,-1.9698244145116894
Agric Hen Eggs (Crate of 30 Pieces),2020-03-01,2020-02-01,1.0,6.123233995736766e-17,-0.5255763661330071,0.6025140095263781,1.2377155212528024,-1.843160986206016,,0.0,0,1,0,158,WB_RTFP,-0.5872576445878352
Beans Brown,2020-03-01,2020-02-01,1.0,6.123233995736766e-17,0.942440284151802,-3.9833534025843553,-5.002403262234667,-1.338653388823452,,0.0,0,0,0,158,WB_RTFP,-1.4263296880398957
Beef Boneless,2020-03-01,2020-02-01,1.0,6.123233995736766e-17,-0.3151965683351521,0.5525227854486836,-0.3723030664818161,-0.9167645401742086,,0.0,0,0,0,158,WB_RTFP,-0.9873556303330311
Garri White,2020-03-01,2020-02-01,1.0,6.123233995736766e-17,1.2653735610938188,0.3871208676507587,-0.33125268646396755,-1.6563466253719517,,0.0,0,1,0,158,WB_RTFP,3.515973242666637
Goat Meat Bone-In,2020-03-01,2020-02-01,1.0,6.123233995736766e-17,0.4805630860406085,0.6590431437265121,0.2131269019689963,0.007771729530947624,,0.0,0,0,0,158,WB_RTFP,-0.6272741053134245
Maize White Grain,2020-03-01,2020-02-01,1.0,6.123233995736766e-17,0.6321118436380946,1.9093970061494936,-2.1505175485500683,0.2144784457216442,,0.0,0,0,0,158,WB_RTFP,5.005119136262093
Onions Fresh,2020-03-01,2020-02-01,1.0,6.123233995736766e-17,1.0184693182019977,7.974661140691164,3.293144056770747,-2.340119573387578,,0.0,0,0,0,158,WB_RTFP,0.51613513897244
Rice Long-Grain Imported,2020-03-01,2020-02-01,1.0,6.123233995736766e-17,-0.45642067103985884,4.208022175264081,1.7366228231269876,0.27963298969537753,,,0,0,1,158,WB_RTFP,0.6576943369110966
Yam Tuber,2020-03-01,2020-02-01,1.0,6.123233995736766e-17,-1.9698244145116894,2.2080999540875723,-0.9494675560882793,2.3848243276535896,,0.0,0,1,0,158,WB_RTFP,7.0241185857758515
Agric Hen Eggs (Crate of 30 Pieces),2020-04-01,2020-03-01,0.8660254037844387,-0.4999999999999998,-0.5872576445878352,-0.5255763661330071,0.6025140095263781,-0.27868878543698683,,0.0,0,1,0,159,WB_RTFP,2.1773214578822753
Beans Brown,2020-04-01,2020-03-01,0.8660254037844387,-0.4999999999999998,-1.4263296880398957,0.942440284151802,-3.9833534025843553,-9.331011240349651,,0.0,0,1,0,159,WB_RTFP,4.759923744540395
Beef Boneless,2020-04-01,2020-03-01,0.8660254037844387,-0.4999999999999998,-0.9873556303330311,-0.3151965683351521,0.5525227854486836,-0.3943283802638087,,0.0,0,0,0,159,WB_RTFP,1.754096942788963
Garri White,2020-04-01,2020-03-01,0.8660254037844387,-0.4999999999999998,3.515973242666637,1.2653735610938188,0.3871208676507587,-1.4888381515331117,,0.0,0,1,0,159,WB_RTFP,20.5913469569575
Goat Meat Bone-In,2020-04-01,2020-03-01,0.8660254037844387,-0.4999999999999998,-0.6272741053134245,0.4805630860406085,0.6590431437265121,-0.1310708439784758,,0.0,0,0,0,159,WB_RTFP,1.0496280865938346
Maize White Grain,2020-04-01,2020-03-01,0.8660254037844387,-0.4999999999999998,5.005119136262093,0.6321118436380946,1.9093970061494936,-0.18726699267120894,,0.0,0,0,0,159,WB_RTFP,11.376891882908225
Onions Fresh,2020-04-01,2020-03-01,0.8660254037844387,-0.4999999999999998,0.51613513897244,1.0184693182019977,7.974661140691164,0.23916042104821233,,0.0,0,0,0,159,WB_RTFP,-1.658299163787802
Rice Long-Grain Imported,2020-04-01,2020-03-01,0.8660254037844387,-0.4999999999999998,0.6576943369110966,-0.45642067103985884,4.208022175264081,1.782139587928988,,,0,0,1,159,WB_RTFP,6.814556610144407
